id,name,lat,lon,state,trend_per_decade,p_value,r_squared,n_points,std_error,start_year,mean_bias,bias_std,first_year,last_year,n_years
USH00160205,Unknown,30.709400177001953,-90.5250015258789,Unknown,0.013291555097870715,0.3200463290050383,0.008828456819983501,114,0.013307571197100194,1895,-0.37078577,0.4736409,1895,2009,114
USH00364385,Unknown,40.33330154418945,-78.91670227050781,Unknown,-0.017354555592929956,0.20365620788280037,0.016778326315338578,98,0.013559050674274632,1895,0.11381416,0.38095984,1896,1993,98
USH00457059,Unknown,47.11389923095703,-118.377197265625,Unknown,0.10242138381402888,7.343973939581883e-13,0.38307219129758646,109,0.012565379535721297,1895,-0.14071096,0.5230814,1916,2024,109
USH00131635,Unknown,41.794700622558594,-90.26390075683594,Unknown,-0.02718083709246403,4.470436007071786e-05,0.12248679802089549,130,0.00643043024435892,1895,0.4763619,0.29257342,1895,2024,130
USH00099291,Unknown,32.86940002441406,-85.18920135498047,Unknown,0.16932049250367892,1.938487588381544e-29,0.6697747367088779,117,0.011086676344243323,1895,-1.0100713,0.70175976,1897,2013,117
USH00248597,Unknown,45.29249954223633,-111.9480972290039,Unknown,0.12313077522828073,7.017005839455013e-30,0.672360878855948,118,0.007980576724845001,1895,-0.6154973,0.5286055,1895,2025,118
USH00085275,Unknown,30.45170021057129,-83.41190338134766,Unknown,0.044049682347361986,5.96355057377249e-06,0.17214985648225073,111,0.00925235022807822,1895,0.16295817,0.3486707,1903,2016,111
USH00238051,Unknown,39.97140121459961,-91.88719940185547,Unknown,0.0547220959751738,3.6347551881717274e-08,0.21470292428497031,128,0.009323424561985118,1895,-0.6948893,0.43807954,1898,2025,128
USH00294862,Unknown,35.56779861450195,-105.21309661865234,Unknown,0.24450635108879748,2.936337986129581e-17,0.4442421127284092,124,0.024759574881286515,1895,-2.577963,1.3433207,1895,2025,124
USH00250130,Unknown,42.11029815673828,-102.89669799804688,Unknown,0.04135100964994043,0.1107755613888837,0.02427129427235201,106,0.02570913835567273,1895,0.16166751,0.8987468,1897,2017,106
USH00035820,Unknown,36.26390075683594,-90.96810150146484,Unknown,-0.016980296797210716,0.039080933181034325,0.03283902411442182,130,0.008145064977324212,1895,0.58082956,0.3529936,1895,2024,130
USH00116526,Unknown,41.32830047607422,-88.91059875488281,Unknown,0.027456028627802984,0.0011047584617790397,0.08008428416095772,130,0.008224946929529194,1895,-0.75285834,0.36549443,1895,2024,130
USH00345063,Unknown,34.60969924926758,-98.45719909667969,Unknown,0.03429374018708976,0.021122137242107007,0.05767188802065572,92,0.014612098381895554,1895,-0.010765019,0.38130942,1913,2004,92
USH00469368,Unknown,40.275299072265625,-80.61190032958984,Unknown,-0.10195249284923309,0.0012720528290664649,0.10616805807121418,95,0.030675197907115696,1895,1.0895134,0.8889607,1900,2003,95
USH00253630,Unknown,42.61669921875,-97.26080322265625,Unknown,-0.019597354686888384,0.0207081085720176,0.041741820019440115,128,0.008365034901752652,1895,-0.044567067,0.3558123,1895,2022,128
USH00120784,Unknown,39.174198150634766,-86.52140045166016,Unknown,0.07976852296738791,4.0215986867344575e-12,0.3184094360226691,128,0.01039716887196973,1895,-0.6878555,0.53051543,1896,2024,128
USH00253365,Unknown,40.939998626708984,-100.1521987915039,Unknown,-0.0544806857901628,2.3875173046061327e-11,0.29527610641891694,130,0.007439314625234467,1895,0.69629186,0.37769836,1895,2024,130
USH00173046,Unknown,44.220298767089844,-69.78890228271484,Unknown,-0.02648171235695615,0.04091565400936495,0.032248390788273164,130,0.012822390713696447,1895,-0.13683683,0.55553156,1895,2024,130
USH00115515,Unknown,38.08440017700195,-88.5425033569336,Unknown,0.09671454694028514,1.3674567733519129e-11,0.35700020238454955,106,0.012727594169819058,1895,-0.51769716,0.49763596,1896,2001,106
USH00215400,Unknown,45.12189865112305,-95.9269027709961,Unknown,-0.02026850982059921,0.029217279028689282,0.03632515567022381,131,0.009191544278562603,1895,0.48378497,0.40369192,1895,2025,131
USH00335297,Unknown,40.54999923706055,-81.91670227050781,Unknown,0.07557368560396668,1.1122300400433498e-12,0.39572340936280664,103,0.009292486305407745,1895,-0.76890177,0.37366673,1919,2024,103
USH00172426,Unknown,44.906700134277344,-66.99189758300781,Unknown,0.12211816871418466,5.479045174725444e-31,0.6991666131178143,114,0.007569094849387957,1895,-0.5180463,0.4844735,1895,2010,114
USH00381277,Unknown,34.090599060058594,-82.58830261230469,Unknown,-0.05493302717250817,0.00033016657313002327,0.11604696177156561,107,0.01479573661775791,1895,0.33355567,0.50641996,1917,2024,107
USH00168163,Unknown,31.94969940185547,-91.23359680175781,Unknown,-0.2050473693300944,4.739543732616432e-28,0.6707010908801021,111,0.013761684358223083,1895,1.1711302,0.8206735,1908,2022,111
USH00181750,Unknown,39.21670150756836,-76.0519027709961,Unknown,-0.0063612298176899925,0.614962858321058,0.0027917514429223376,93,0.012603029310516874,1895,0.75151926,0.4112682,1895,2010,93
USH00189440,Unknown,39.54999923706055,-76.9666976928711,Unknown,0.12813241185411933,4.2175812546053825e-09,0.32900874091335863,89,0.01961797098879927,1895,-0.89043707,0.6480222,1895,2012,89
USH00113879,Unknown,37.74079895019531,-88.52439880371094,Unknown,0.021008500204975005,0.010955136560217849,0.0554299151793828,116,0.00812246053914273,1895,-0.10704576,0.31039703,1898,2024,116
USH00487990,Unknown,41.45280075073242,-106.8052978515625,Unknown,0.03964646914276443,0.023527947991933917,0.05569487330872072,92,0.017208056549945408,1895,-0.29571375,0.47114304,1900,2007,92
USH00013816,Unknown,31.8700008392334,-86.25420379638672,Unknown,0.07134956118497028,0.00018553784865325316,0.11487022405112322,117,0.0184689466839763,1895,-1.9808655,0.71405375,1895,2011,117
USH00229426,Unknown,30.294700622558594,-89.38310241699219,Unknown,0.0689042875720234,8.30869586933965e-07,0.1838890191432964,122,0.013251112352423535,1895,-0.07576218,0.58166206,1895,2020,122
USH00418692,Unknown,36.33720016479492,-102.07530212402344,Unknown,-0.03471084758482815,0.024217264656799464,0.058333154509452506,87,0.015126786050467963,1895,0.57275337,0.4092725,1911,2019,87
USH00232809,Unknown,37.792198181152344,-90.4103012084961,Unknown,-0.08024460764064417,9.367606106141689e-17,0.425869866626547,127,0.008333502428395811,1895,0.3441167,0.4527465,1896,2023,127
USH00114823,Unknown,40.583900451660156,-90.96859741210938,Unknown,-0.02935558522945539,0.015413540558594646,0.04498380260179203,130,0.01195537063239423,1895,0.79585314,0.52141,1895,2024,130
USH00369298,Unknown,41.849998474121094,-79.1500015258789,Unknown,-0.002838105574171069,0.8389724062687798,0.0003238157754572426,130,0.013938121097199047,1895,-0.23492949,0.5941502,1896,2025,130
USH00487115,Unknown,43.24580001831055,-108.69419860839844,Unknown,0.043423029368594886,0.021344468121912936,0.049902868147582005,106,0.018579101125675866,1895,-0.19476795,0.59760135,1919,2024,106
USH00305113,Unknown,42.469398498535156,-75.0105972290039,Unknown,0.1775271024589051,1.129669518459977e-41,0.7751405191503653,125,0.008621393963298305,1895,-1.4030932,0.74751914,1895,2021,125
USH00198367,Unknown,41.900299072265625,-71.06580352783203,Unknown,-0.02769776939882489,0.020964602358622318,0.0470868403741691,113,0.011826607762551447,1895,0.73831123,0.41821158,1895,2007,113
USH00054834,Unknown,38.0635986328125,-103.21530151367188,Unknown,-0.10177045375947652,5.317382428642777e-06,0.1499800191072031,130,0.02141482802276943,1895,-0.015741408,1.0013471,1895,2025,130
USH00252820,Unknown,40.07389831542969,-97.16690063476562,Unknown,0.14181671341987784,6.8414905065375725e-15,0.3807919028797553,129,0.016047227767907887,1895,-0.7881127,0.85913116,1896,2024,129
USH00221880,Unknown,33.46780014038086,-88.38469696044922,Unknown,0.029013819778829858,0.00023322736913594669,0.10151957036853078,129,0.007659183489834748,1895,0.37503406,0.34100685,1895,2024,129
USH00411138,Unknown,31.738300323486328,-98.94560241699219,Unknown,-0.11000244166000316,2.0294918805554317e-10,0.27730340516118335,127,0.015883555376360207,1895,1.1090492,0.7713469,1896,2024,127
USH00429382,Unknown,40.72060012817383,-114.03579711914062,Unknown,-0.10719729069675081,1.0053802290420476e-09,0.30265110893750563,106,0.015955891043774956,1895,0.016518006,0.59905523,1912,2017,106
USH00144530,Unknown,38.18170166015625,-99.09940338134766,Unknown,-0.050244696059146096,8.416401872280765e-05,0.14129282688065564,104,0.012264578457900981,1895,0.9383453,0.40322816,1904,2007,104
USH00210515,Unknown,48.70940017700195,-94.58689880371094,Unknown,-0.06829096858187068,7.923910075587929e-08,0.23904894720908537,108,0.011834373812679969,1895,0.7691645,0.45593217,1909,2024,108
USH00254110,Unknown,40.52080154418945,-101.65499877929688,Unknown,0.02441565268135768,0.04482963436241573,0.03131703000443448,129,0.01204944451029773,1895,0.2838283,0.52211154,1895,2025,129
USH00101956,Unknown,47.67890167236328,-116.80169677734375,Unknown,-0.0095163345084103,0.626151531376352,0.00207045952218026,117,0.01948217080006616,1895,0.17036545,0.7313457,1895,2024,117
USH00018323,Unknown,31.8075008392334,-85.97219848632812,Unknown,-0.030635579751541714,0.0002979731222696768,0.10886873768733539,116,0.008209050434305164,1895,0.056623887,0.31599292,1908,2024,116
USH00229793,Unknown,31.09280014038086,-91.23280334472656,Unknown,0.1867226983072402,1.761756475225904e-29,0.6800102881277431,114,0.012103148707200697,1895,-1.3722782,0.76855797,1895,2012,114
USH00428771,Unknown,40.527801513671875,-112.29750061035156,Unknown,0.07315668757542428,1.0652163953621441e-06,0.17031145417407834,130,0.01427199441023076,1895,-0.49631664,0.66780365,1896,2025,130
USH00368596,Unknown,41.01250076293945,-75.19059753417969,Unknown,0.1857064114927955,5.708501521050458e-18,0.5102445144564683,107,0.01775549280808368,1895,-1.4606265,0.83856124,1911,2024,107
USH00057337,Unknown,38.08580017089844,-106.14440155029297,Unknown,-0.060079676887057266,0.029743535427053068,0.041482158958875595,114,0.02728902390430768,1895,0.053654283,1.0209196,1895,2024,114
USH00251145,Unknown,41.66749954223633,-103.10420227050781,Unknown,-0.14089630466266032,4.757953144765951e-19,0.47470478605747624,126,0.013310019049345756,1895,0.37199795,0.7467656,1897,2022,126
USH00300321,Unknown,42.93280029296875,-76.5447006225586,Unknown,0.11399689645681269,1.2005793587520892e-08,0.26077739338138733,110,0.018468592550106633,1895,-0.86069715,0.8510801,1898,2025,110
USH00106152,Unknown,46.72439956665039,-116.96080017089844,Unknown,0.17782900327999923,1.1690520569998987e-37,0.7246596169839529,130,0.009688700599285827,1895,-1.0766026,0.7869593,1895,2024,130
USH00250070,Unknown,41.68669891357422,-98.00360107421875,Unknown,-0.08723856360360241,8.104749170286141e-14,0.37049882216656593,123,0.010337622733650007,1895,0.5901787,0.529755,1895,2024,123
USH00200128,Unknown,42.58000183105469,-85.78919982910156,Unknown,0.22750842913855446,1.8268060448003154e-30,0.7058407774709747,110,0.014132645855499004,1895,-0.9712101,0.8763543,1895,2006,110
USH00342912,Unknown,36.41939926147461,-97.87470245361328,Unknown,-0.00105283940964932,0.8642835735764162,0.00024241657712117463,123,0.006146609798871349,1895,-0.122577325,0.24340177,1896,2025,123
USH00041758,Unknown,32.63999938964844,-117.08580017089844,Unknown,0.02769349944035573,1.561439669575049e-09,0.30930023550958213,101,0.004159247549311809,1895,-0.16815332,0.15184413,1919,2024,101
USH00158714,Unknown,38.658599853515625,-84.61060333251953,Unknown,0.052987295035828864,9.97096066772899e-07,0.21189195471928288,103,0.010168261569864098,1895,-0.14093715,0.3439214,1902,2004,103
USH00308737,Unknown,43.14500045776367,-75.38390350341797,Unknown,-0.13261840584494813,4.991106011131033e-09,0.3603587247654995,79,0.02013534893349759,1895,0.15340428,0.5328786,1914,2006,79
USH00049087,Unknown,33.70249938964844,-117.75389862060547,Unknown,0.11992495728349595,0.0213592273331476,0.0556563658014122,95,0.05122426131594837,1895,0.6186802,1.4493518,1899,2003,95
USH00247382,Unknown,47.4536018371582,-104.33779907226562,Unknown,0.005817921863829948,0.15793660502138443,0.017262715842781,117,0.00409338995743563,1895,0.006380343,0.1501954,1906,2022,117
USH00353847,Unknown,45.82889938354492,-119.26360321044922,Unknown,-0.11373257954874247,3.70920259822221e-14,0.4883660245703448,88,0.012552858423170072,1895,0.59409094,0.41763604,1908,1997,88
USH00441593,Unknown,38.032501220703125,-78.52310180664062,Unknown,0.0463328815176997,7.3094097874805026e-09,0.23074580274212736,130,0.007477430033117695,1895,-0.24083973,0.3636176,1895,2025,130
USH00384690,Unknown,34.53670120239258,-80.59719848632812,Unknown,0.08402996992769142,0.0008531189054937496,0.12755320096355646,84,0.02426895508080297,1895,-2.344621,0.5934169,1916,2005,84
USH00170100,Unknown,44.3739013671875,-68.25920104980469,Unknown,-0.05464264699085579,7.253444878754928e-06,0.17071849727123495,110,0.011588588748774425,1895,1.0044456,0.4532703,1895,2013,110
USH00258133,Unknown,41.458099365234375,-100.59860229492188,Unknown,0.07329978856170674,1.8587740408263693e-07,0.2033844980630566,122,0.013242730825549316,1895,-0.18152535,0.5747588,1903,2024,122
USH00450008,Unknown,46.96580123901367,-123.8292007446289,Unknown,-0.18296173587901904,4.013231384270113e-43,0.7789789316427902,128,0.008682183899408358,1895,0.9208502,0.7689651,1895,2022,128
USH00216547,Unknown,46.66939926147461,-94.10890197753906,Unknown,-0.16889711540302327,9.645806250087999e-27,0.5957111191561538,129,0.012346629534571293,1895,1.2296917,0.8180508,1897,2025,129
USH00481675,Unknown,41.150001525878906,-104.81670379638672,Unknown,0.05738780871495028,6.49450309130325e-21,0.49580318368562915,131,0.005095304944580918,1895,0.03550892,0.30938336,1895,2025,131
USH00027390,Unknown,32.814998626708984,-109.68080139160156,Unknown,-0.026306380292629092,0.022533236797220337,0.04126233558087749,126,0.01138736503571688,1895,-0.11182361,0.4729124,1899,2024,126
USH00457507,Unknown,48.49580001831055,-122.2354965209961,Unknown,-0.1339236612563915,1.514573481989349e-28,0.630012286117949,126,0.009216491206891938,1895,0.08125913,0.6204731,1897,2024,126
USH00363028,Unknown,41.400299072265625,-79.8302993774414,Unknown,-0.05653930505664331,1.568319974306707e-14,0.3750766731364668,128,0.0065015743596179044,1895,0.37286812,0.34474707,1897,2025,128
USH00053005,Unknown,40.61470031738281,-105.13140106201172,Unknown,-0.0021304640685704482,0.7750044312322782,0.0006356038569403415,131,0.007437860579505899,1895,0.10708651,0.32078418,1895,2025,131
USH00104295,Unknown,42.35279846191406,-114.57389831542969,Unknown,-0.13394989105086727,4.790770149397468e-13,0.43876516657095566,93,0.015881002227114385,1895,0.2963155,0.59466267,1908,2018,93
USH00129113,Unknown,38.73860168457031,-87.48780059814453,Unknown,0.060867300433332064,2.1482567928966096e-08,0.21800389398194936,130,0.010189414404283071,1895,-0.12817128,0.49109852,1895,2024,130
USH00418910,Unknown,31.078100204467773,-97.31829833984375,Unknown,-0.020742919985102196,0.4381084592228708,0.005792081487685771,106,0.026648606238937386,1895,-1.4673631,0.846469,1895,2002,106
USH00412797,Unknown,31.811100006103516,-106.37580108642578,Unknown,-0.004137794509376335,0.8372513096644547,0.00032829789813598,131,0.020103362878825425,1895,1.168095,0.86689574,1895,2025,131
USH00084570,Unknown,24.55500030517578,-81.752197265625,Unknown,0.02968495083125647,0.0012369956785248804,0.08101435625738905,126,0.008978398184616782,1895,-0.192996,0.38084817,1900,2025,126
USH00044259,Unknown,33.70859909057617,-116.21530151367188,Unknown,-0.16500471011478265,1.5003411990754627e-11,0.3426861038359112,111,0.02188876468715854,1895,1.9751235,0.9801069,1904,2024,111
USH00154703,Unknown,37.510799407958984,-86.28919982910156,Unknown,0.10305837369100145,5.726733393110577e-07,0.19614767334857564,117,0.019454985913432088,1895,-2.105751,0.79070485,1896,2016,117
USH00114108,Unknown,39.150001525878906,-89.4832992553711,Unknown,-0.14943779697732118,4.540193844079651e-23,0.5413096677539089,128,0.012254965288927475,1895,0.7557327,0.75343674,1897,2024,128
USH00210075,Unknown,43.60639953613281,-93.3019027709961,Unknown,0.05344493011460464,1.9720575966795822e-07,0.19121436451994803,130,0.00971533960283936,1895,-0.28310952,0.46137112,1895,2025,130
USH00416892,Unknown,31.41670036315918,-103.5,Unknown,0.055761062416098295,0.0480000333620717,0.057098009857516265,69,0.027683208839235984,1895,-0.07220325,0.50277203,1914,1999,69
USH00341828,Unknown,36.3224983215332,-95.58080291748047,Unknown,-0.0006846614097122389,0.9448622309615169,4.5769825219704895e-05,107,0.009876012578811324,1895,0.04677178,0.32059413,1900,2019,107
USH00387631,Unknown,33.997798919677734,-81.77469635009766,Unknown,0.029077641695134084,0.015488842831039426,0.04785347470896446,122,0.011840327421294655,1895,0.006471243,0.47502947,1902,2025,122
USH00452007,Unknown,47.650299072265625,-118.14559936523438,Unknown,0.12550520987377453,4.571336618227413e-10,0.2898393286291323,116,0.018399625339132628,1895,-1.3885031,0.7941452,1909,2025,116
USH00082915,Unknown,29.7549991607666,-81.53890228271484,Unknown,-0.03103915409756943,0.00040071916599748936,0.09953058043583055,122,0.008522666018459517,1895,0.17941798,0.35007834,1895,2017,122
USH00478027,Unknown,45.82360076904297,-91.8760986328125,Unknown,-0.09935393512548914,7.631229486839126e-20,0.48165444209421765,129,0.009145871980445357,1895,0.7891919,0.53628314,1895,2024,129
USH00113335,Unknown,41.174400329589844,-90.03559875488281,Unknown,0.03942846040037029,0.0001319071002244776,0.10829247586970302,130,0.010000389337095942,1895,0.36845666,0.4513645,1895,2024,130
USH00353445,Unknown,42.424400329589844,-123.32360076904297,Unknown,-0.04129432004146408,0.0006751979818647487,0.08664836250704697,130,0.01185015853495688,1895,0.6768606,0.531402,1895,2025,130
USH00024849,Unknown,36.86439895629883,-111.60220336914062,Unknown,-0.10876868653836413,6.33781067062163e-06,0.23123398812973897,80,0.022455763988230376,1895,0.87010705,0.5810183,1922,2011,80
USH00027716,Unknown,35.33219909667969,-112.87969970703125,Unknown,-0.12414511002802532,7.64335212245754e-08,0.21963720553067106,119,0.02163376011494586,1895,0.42992356,0.92439175,1905,2025,119
USH00223605,Unknown,33.35919952392578,-91.05999755859375,Unknown,0.04897730888918783,3.181043978046699e-05,0.14375975811070177,114,0.011294449247090409,1895,-0.14334612,0.43436137,1895,2015,114
USH00088824,Unknown,28.158599853515625,-82.76439666748047,Unknown,-0.07467756624807294,3.144578818552582e-11,0.29229026070461706,130,0.010270831036739671,1895,-1.0909123,0.5203549,1895,2024,130
USH00108137,Unknown,48.29280090332031,-116.55780029296875,Unknown,-0.013002554644857042,0.19731529296875683,0.015064448700274407,112,0.010024428682124576,1895,-0.19171129,0.34658998,1911,2024,112
USH00452675,Unknown,47.97529983520508,-122.19499969482422,Unknown,-0.00975633599244979,0.46624690505029964,0.004972103327276004,109,0.013342659871493546,1895,-0.15964067,0.43841872,1915,2024,109
USH00157324,Unknown,38.20000076293945,-85.19999694824219,Unknown,0.22104240792616384,1.0676219258006307e-15,0.45945011528377044,107,0.02339804977404123,1895,-1.3268511,1.0119745,1895,2001,107
USH00338822,Unknown,41.5182991027832,-84.14530181884766,Unknown,-0.010890356707129397,0.41029330976335676,0.005261938715159179,131,0.013183439327481498,1895,-0.085962296,0.5699034,1895,2025,131
USH00116910,Unknown,40.88529968261719,-88.63890075683594,Unknown,0.022130812940025682,0.016626706156869682,0.05013618416574181,114,0.00910213745088393,1895,0.5490597,0.32668746,1903,2016,114
USH00046826,Unknown,38.2578010559082,-122.60780334472656,Unknown,0.07546677045422333,0.00010787830004240235,0.1279591361352358,112,0.01878417782733213,1895,-0.13259807,0.6891762,1913,2025,112
USH00450587,Unknown,48.71780014038086,-122.51139831542969,Unknown,-0.030882256201548365,0.10205040054806333,0.020910023823695837,129,0.01875172388352235,1895,-0.31493363,0.7983764,1895,2023,129
USH00427729,Unknown,39.68470001220703,-111.20469665527344,Unknown,0.588573724861509,3.389572439613233e-24,0.6409197121005801,103,0.043836326341834396,1895,-3.0560434,2.1965632,1922,2024,103
USH00145972,Unknown,38.88750076293945,-94.76029968261719,Unknown,-0.10162019974642049,1.2983372852272884e-20,0.5433703492422374,113,0.008842043376002006,1895,0.68642575,0.45861045,1895,2009,113
USH00297323,Unknown,36.7057991027832,-105.40360260009766,Unknown,-0.06102231828290506,0.00623767110763834,0.06972101490841706,106,0.021857313839093603,1895,0.18364543,0.71803004,1906,2021,106
USH00245690,Unknown,46.426700592041016,-105.88249969482422,Unknown,0.08274537761647112,2.1343384698510785e-22,0.5216239477364717,131,0.006976776996508123,1895,-0.618715,0.4349076,1895,2025,131
USH00121873,Unknown,40.00279998779297,-86.80110168457031,Unknown,0.12936386001342573,2.7221494037385895e-11,0.3101092998804763,122,0.017613882414137975,1895,-0.45717707,0.8411834,1898,2025,122
USH00216152,Unknown,44.76279830932617,-94.92970275878906,Unknown,0.015107817465095479,0.11943586900666661,0.02042397965051508,120,0.00963184784506682,1895,-0.911517,0.3677259,1895,2014,120
USH00068138,Unknown,41.79499816894531,-72.22830200195312,Unknown,-0.0009874671127095838,0.8703955190568651,0.0002104103331071094,129,0.006040064178551265,1895,-0.1819374,0.25824952,1895,2025,129
USH00338313,Unknown,41.11669921875,-83.16670227050781,Unknown,-0.0035500500741200607,0.7277771010166503,0.0010669303985451645,116,0.010173776765290637,1895,0.028329417,0.36889857,1895,2011,116
USH00483100,Unknown,41.26499938964844,-110.95079803466797,Unknown,-0.07438055897318106,1.9851537844788546e-05,0.13704099792249955,126,0.016761713790310082,1895,0.29079852,0.74131244,1898,2024,126
USH00215435,Unknown,44.88309860229492,-93.22889709472656,Unknown,0.1150768256073034,4.5212135531996254e-17,0.42236361507938514,131,0.01184887286602432,1895,-0.05991732,0.6721661,1895,2025,131
USH00485830,Unknown,42.7505989074707,-104.4811019897461,Unknown,0.07183607223834859,3.429018359598708e-05,0.15280230382153975,106,0.016586446063886158,1895,-1.025657,0.5848601,1895,2004,106
USH00451630,Unknown,48.54719924926758,-117.90190124511719,Unknown,-0.10637515952564305,2.677939496403252e-08,0.22801124409251258,122,0.01786804167205227,1895,-0.5972885,0.80569434,1900,2024,122
USH00049122,Unknown,39.14670181274414,-123.21029663085938,Unknown,-0.30329750851910603,3.748888690455959e-58,0.8930986855670737,118,0.00974275195183098,1895,1.2974732,1.09785,1895,2012,118
USH00312719,Unknown,36.30970001220703,-76.20500183105469,Unknown,0.07234665376819073,2.5897111194334065e-07,0.21517357045474156,112,0.01317390273778974,1895,-0.65646446,0.51267874,1912,2024,112
USH00120200,Unknown,41.63970184326172,-84.98970031738281,Unknown,0.19684270911384,2.68454329925551e-32,0.711689773810488,115,0.011785954832949067,1895,-0.4646159,0.85924315,1895,2024,115
USH00440993,Unknown,37.70920181274414,-78.2885971069336,Unknown,0.07002109857770637,3.414622792684502e-05,0.13925993335209352,117,0.01623315435736031,1895,-1.7398174,0.63804203,1899,2016,117
USH00478110,Unknown,44.96860122680664,-90.93890380859375,Unknown,0.10977253435163348,2.4321534138507703e-13,0.4042642873251459,106,0.013066857363765366,1895,0.07986879,0.5496556,1904,2013,106
USH00346629,Unknown,36.121700286865234,-98.31500244140625,Unknown,-0.03392897984535752,0.001503649011057571,0.09274318761420525,106,0.010405866304150337,1895,0.31637937,0.34700304,1903,2010,106
USH00047965,Unknown,38.4380989074707,-122.69779968261719,Unknown,-0.16144682549865047,2.430520746631819e-19,0.5003493217044058,119,0.01491534015060117,1895,0.5764798,0.8002129,1902,2025,119
USH00300889,Unknown,40.9463996887207,-72.30670166015625,Unknown,0.14711616737162886,1.344682722274521e-22,0.6524354124663995,93,0.011256119726598993,1895,-1.0469983,0.49410805,1931,2024,93
USH00446139,Unknown,36.90330123901367,-76.19219970703125,Unknown,-0.07175534383284501,1.9428455712971375e-14,0.4004619157982791,117,0.008187156783799597,1895,-0.005121087,0.38460678,1909,2025,117
USH00032930,Unknown,36.42610168457031,-94.4480972290039,Unknown,-0.10359875007871612,4.687605518046153e-19,0.4721073808555345,127,0.009798326546732749,1895,0.456657,0.55494547,1898,2024,127
USH00227128,Unknown,30.84079933166504,-89.54530334472656,Unknown,0.04958465021074128,6.459617788771476e-09,0.24388713699926284,123,0.007936946157398532,1895,-0.63045347,0.35823414,1901,2024,123
USH00459074,Unknown,47.42470169067383,-120.31500244140625,Unknown,-0.1868353584034943,9.277994100316754e-32,0.7117540108781,113,0.011285329789977736,1895,0.5114509,0.7255964,1912,2024,113
USH00111436,Unknown,39.47610092163086,-88.16529846191406,Unknown,0.060736047136364685,1.1145714693803284e-07,0.19958301010902335,129,0.010792971445407406,1895,-0.6027046,0.5109489,1896,2025,129
USH00303319,Unknown,43.049198150634766,-74.35919952392578,Unknown,-0.1114590086952533,1.1512362468317297e-16,0.46589665093031735,112,0.011378543912862818,1895,0.09534227,0.53030777,1895,2006,112
USH00313017,Unknown,35.05830001831055,-78.8582992553711,Unknown,0.05850517679804193,8.968994799568333e-14,0.35109732153547624,131,0.007002860356103436,1895,-0.26689592,0.37481117,1895,2025,131
USH00468384,Unknown,38.80080032348633,-81.36190032958984,Unknown,0.05299352269845966,0.0005972479438763164,0.09465862354328011,121,0.01502364805539679,1895,-0.26388368,0.62215376,1895,2024,121
USH00126001,Unknown,37.9286003112793,-87.89559936523438,Unknown,-0.13385649785412315,1.472721593356176e-25,0.5780763009145786,129,0.010147568113337226,1895,1.4924722,0.6633558,1895,2025,129
USH00091340,Unknown,31.168100357055664,-81.502197265625,Unknown,0.07086366384011032,6.41756479199931e-08,0.238072322904733,110,0.012198716689985303,1895,0.5152364,0.4805864,1895,2023,110
USH00381997,Unknown,33.83140182495117,-79.05580139160156,Unknown,-0.08542816857349081,7.127496759214147e-17,0.46743298036589287,113,0.008654999857174267,1895,0.1716224,0.40939492,1902,2014,113
USH00356073,Unknown,43.413299560546875,-124.24359893798828,Unknown,-0.03670871791105211,0.001992813050928036,0.07563531270688272,124,0.011618462776900552,1895,-0.28958818,0.4797137,1902,2025,124
USH00162151,Unknown,30.52720069885254,-90.11139678955078,Unknown,0.020894405585590633,0.02631060035217576,0.04218787322936111,117,0.009283835785197357,1895,-0.057429433,0.3493163,1895,2024,117
USH00250640,Unknown,40.13059997558594,-99.82779693603516,Unknown,0.16916364813692902,4.9075330524322745e-43,0.7729772891732615,130,0.008103140014476644,1895,-1.2869917,0.724837,1895,2024,130
USH00110338,Unknown,41.780601501464844,-88.30919647216797,Unknown,-0.15096029104113545,2.202369351808627e-18,0.4511205760164009,130,0.014718037219258368,1895,1.2666154,0.84670687,1896,2025,130
USH00308600,Unknown,42.75,-73.68309783935547,Unknown,-0.06961092214314428,0.00033935981668264134,0.15637000353764588,78,0.018546837824092163,1895,0.98307127,0.46450728,1899,2017,78
USH00475255,Unknown,45.13079833984375,-90.34390258789062,Unknown,0.007949588617913035,0.46714241489171093,0.004170901689939456,129,0.010899842535166978,1895,-0.13980252,0.46015653,1895,2023,129
USH00362682,Unknown,42.08000183105469,-80.18250274658203,Unknown,0.14543404366992274,1.7925475290356867e-18,0.4502948198874903,131,0.014147759338928496,1895,-0.44283077,0.82271534,1895,2025,131
USH00141740,Unknown,37.17639923095703,-94.8396987915039,Unknown,-0.060122592973720135,2.3477117862998866e-18,0.45579382888765596,128,0.00585261479370309,1895,0.10375424,0.3342476,1895,2025,128
USH00217405,Unknown,44.322200775146484,-93.9655990600586,Unknown,0.0698344169283791,1.400631751830572e-10,0.2758878330328948,130,0.010000027055362803,1895,-0.631885,0.50086415,1895,2024,130
USH00413420,Unknown,33.64609909057617,-97.05919647216797,Unknown,-0.12894019848192212,2.73490235236491e-21,0.5051840972655759,130,0.011279253007940563,1895,0.6518269,0.6834082,1895,2024,130
USH00344055,Unknown,36.094200134277344,-97.83499908447266,Unknown,0.03247723379725241,0.006036766842414378,0.0642652599798521,116,0.011606862732914964,1895,-0.34573185,0.43391404,1895,2011,116
