id,name,lat,lon,state,trend_per_decade,p_value,r_squared,n_points,std_error,start_year,mean_bias,bias_std,first_year,last_year,n_years
USH00116738,Unknown,39.80580139160156,-90.82360076904297,Unknown,0.061890901995927616,2.872683314040793e-16,0.4259176678591708,123,0.0065321837020163994,1895,-0.6220294,0.3474328,1895,2022,123
USH00259090,Unknown,40.86389923095703,-96.14140319824219,Unknown,0.03420679892265394,0.002635072100077348,0.08524828841615946,104,0.011094842211604243,1895,-0.16345955,0.35341933,1907,2010,104
USH00027435,Unknown,34.5172004699707,-109.40280151367188,Unknown,-0.04100317748599521,0.004014607014609178,0.06915407911785246,118,0.013967494763536257,1895,-0.07654555,0.5399435,1902,2024,118
USH00018380,Unknown,33.21189880371094,-87.61609649658203,Unknown,0.003974926407017522,0.5698404637170035,0.0025297106641898183,130,0.006976517149333774,1895,0.10389401,0.30022576,1895,2025,130
USH00093621,Unknown,34.30059814453125,-83.86000061035156,Unknown,-0.06443228400424685,1.1938829069501565e-11,0.3067310825664407,128,0.008629591239732538,1895,0.110136986,0.4331513,1897,2025,128
USH00106305,Unknown,43.60390090942383,-116.57530212402344,Unknown,-0.019380698276117506,0.03473357004658907,0.04025585692728486,111,0.009063988977152366,1895,-0.10921618,0.31091005,1905,2015,111
USH00344573,Unknown,36.722198486328125,-97.79029846191406,Unknown,0.013546172411123016,0.12215422337216084,0.021015480402222276,115,0.008697523848803701,1895,-0.6354617,0.3144107,1895,2010,115
USH00383754,Unknown,34.19969940185547,-82.17109680175781,Unknown,-0.019899253844282597,0.039398411503692325,0.036697428223347456,116,0.009548780527206684,1895,0.95061046,0.34934157,1895,2010,116
USH00256970,Unknown,42.064998626708984,-100.24720001220703,Unknown,-0.04584796623042496,6.248942998197744e-28,0.639804400179918,120,0.003166829356533751,1895,0.25912336,0.20527124,1902,2024,120
USH00243013,Unknown,46.85110092163086,-108.31330108642578,Unknown,-0.003738615657999743,0.6140794179720723,0.0023625453275469203,110,0.007392566515555839,1895,-0.3511409,0.24656358,1914,2024,110
USH00082220,Unknown,30.72439956665039,-86.09390258789062,Unknown,-0.03293433420827659,0.009127692206303486,0.061831387786915014,109,0.01240203497552819,1895,-0.09697647,0.4307001,1897,2009,109
USH00331072,Unknown,40.812801361083984,-82.96939849853516,Unknown,-0.023100409715977283,0.008962026948394713,0.052969436075868834,128,0.008701692521036402,1895,1.2820168,0.37928557,1895,2024,128
USH00411000,Unknown,35.53030014038086,-102.25640106201172,Unknown,-0.11181768132774188,8.336487866875995e-16,0.4750681095936797,103,0.011695622316766753,1895,0.38375744,0.48470467,1923,2025,103
USH00294426,Unknown,32.61690139770508,-106.74109649658203,Unknown,0.10925291521952188,1.3222946393756117e-15,0.45411510452711784,108,0.011634498465184117,1895,-0.39935324,0.5217102,1914,2024,108
USH00201439,Unknown,46.51919937133789,-87.98580169677734,Unknown,0.17029687364741009,2.7702156597724845e-15,0.44344774324884867,109,0.018443635717219426,1895,-1.8716954,0.8137348,1899,2009,109
USH00409502,Unknown,35.30419921875,-87.75920104980469,Unknown,-0.026466204396781257,2.8235410509303083e-06,0.16151277298545877,127,0.005393633648390649,1895,0.5339119,0.24265034,1897,2024,127
USH00137979,Unknown,42.634700775146484,-95.16940307617188,Unknown,-0.004152566107316952,0.5248485160525089,0.003268747681305664,126,0.006511844948894926,1895,0.053919695,0.26522982,1899,2024,126
USH00481730,Unknown,41.75920104980469,-104.8218994140625,Unknown,-0.02858349972184107,3.710480538698941e-07,0.20044271626746213,118,0.005300490491251791,1895,0.33788872,0.21839572,1901,2018,118
USH00221962,Unknown,34.87919998168945,-88.6177978515625,Unknown,0.06503915247632255,1.173077232361121e-07,0.2062347344561509,124,0.011552077595894243,1895,-0.5008414,0.52212566,1897,2024,124
USH00046175,Unknown,33.602500915527344,-117.88030242919922,Unknown,0.07211512269345575,0.00031279122951490115,0.10998390312312105,114,0.019384370505074595,1895,-0.40241838,0.7215108,1910,2024,114
USH00076410,Unknown,39.66939926147461,-75.75140380859375,Unknown,0.0373224529466122,0.00028842302857941585,0.14404464747432322,87,0.009868194705990135,1895,-0.12786129,0.34175032,1895,2024,87
USH00222094,Unknown,31.94610023498535,-90.37750244140625,Unknown,0.0029491252403196526,0.7189558149527713,0.001092181053921838,121,0.008175891556307109,1895,-0.07423879,0.31298813,1895,2015,121
USH00052281,Unknown,39.6260986328125,-106.0353012084961,Unknown,-0.11598403090974671,2.644918257403925e-19,0.5087022203194252,116,0.010675454075431422,1895,0.39216417,0.5468871,1910,2025,116
USH00324958,Unknown,48.76219940185547,-98.3447036743164,Unknown,0.052650119023563424,6.883395593998594e-15,0.425116367548256,112,0.005837663718527712,1895,-0.24066918,0.2650189,1897,2024,112
USH00411048,Unknown,30.15920066833496,-96.39720153808594,Unknown,0.023329615593099713,0.036236732781344656,0.03407656834577239,129,0.011021714233584664,1895,-0.008256505,0.4724497,1897,2025,129
USH00221707,Unknown,34.1864013671875,-90.55719757080078,Unknown,-0.0025153820116652894,0.7513231258338632,0.0008766598499634252,117,0.007918611284376573,1895,0.38987982,0.28890875,1907,2025,117
USH00351897,Unknown,43.79169845581055,-123.02749633789062,Unknown,0.06246404279051002,1.088974764999889e-15,0.46569310035862715,105,0.006592603644820368,1895,-0.39891306,0.28777692,1917,2024,105
USH00238725,Unknown,38.834999084472656,-91.13860321044922,Unknown,0.1384924149309383,3.131255218634312e-47,0.8351670521243968,118,0.005712580460221074,1895,-0.81317306,0.56623465,1895,2020,118
USH00082850,Unknown,25.848899841308594,-81.38970184326172,Unknown,0.06554139763675453,7.636974085901223e-07,0.251190817008039,87,0.012274107906229816,1895,0.14385147,0.34315395,1927,2017,87
USH00018469,Unknown,34.56669998168945,-85.61280059814453,Unknown,0.008034181776537867,0.21007809654632909,0.012244958937576407,130,0.006377972312989068,1895,-0.22733115,0.2735141,1895,2024,130
USH00047916,Unknown,36.9906005859375,-121.99109649658203,Unknown,-0.021517866547370222,0.0009551541684086278,0.08391640229369068,127,0.0063589927332476925,1895,-0.36062023,0.2733959,1895,2021,127
USH00097600,Unknown,34.24530029296875,-85.15139770507812,Unknown,-0.026193928644003567,0.009367109725946388,0.0527830865675814,127,0.00992482743584317,1895,-0.01035016,0.42605534,1895,2025,127
USH00455946,Unknown,48.911399841308594,-117.80690002441406,Unknown,-0.029881590685245603,0.013635039492129407,0.04845711388803574,125,0.011939511775980464,1895,-0.35503617,0.49484605,1899,2025,125
USH00260691,Unknown,40.611698150634766,-116.8917007446289,Unknown,-0.03866688106372353,0.0982912496933405,0.022991200198863602,120,0.023204197594146,1895,1.8638874,0.8941834,1902,2022,120
USH00041715,Unknown,39.69110107421875,-121.82109832763672,Unknown,0.018342036440452375,0.04787256527831132,0.038960212995501196,101,0.009155666761501376,1895,0.1532032,0.27918896,1904,2018,101
USH00441209,Unknown,37.092498779296875,-81.33580017089844,Unknown,0.008865659104363353,0.19524808892925033,0.013071050530132008,130,0.006809163157800753,1895,-0.26370096,0.29212752,1896,2025,130
USH00080211,Unknown,29.725799560546875,-85.02059936523438,Unknown,0.03951172274950634,0.00033467543732149726,0.11181072566790978,111,0.010666544410954715,1895,-0.8294044,0.38470608,1904,2025,111
USH00480140,Unknown,43.77280044555664,-111.03389739990234,Unknown,0.034181503889638955,0.001962092740434643,0.0816654212421627,115,0.010782843704691122,1895,-0.75262403,0.39880386,1910,2024,115
USH00153762,Unknown,37.75579833984375,-87.64559936523438,Unknown,-0.017294488328946443,0.15819887828122278,0.015994844711620666,126,0.012181634027770385,1895,-0.42546836,0.5044022,1895,2022,126
USH00153994,Unknown,36.84920120239258,-87.52059936523438,Unknown,-0.024665844300255375,0.0006047502825495325,0.09524554987189668,120,0.006998387720567035,1895,-0.11373409,0.2924034,1897,2024,120
USH00140264,Unknown,37.154998779296875,-98.0282974243164,Unknown,-0.03667841595478463,5.751233825607134e-12,0.33663773278633474,118,0.004780524656493462,1895,0.11372754,0.21882631,1907,2025,118
USH00340179,Unknown,34.590301513671875,-99.33439636230469,Unknown,0.05543060809264819,3.411323089402507e-13,0.4255660277634539,98,0.006572802893895295,1895,-0.068859175,0.24160515,1913,2010,98
USH00235671,Unknown,39.41939926147461,-92.43689727783203,Unknown,-0.03203422158101325,0.00020142270276578308,0.1109413139331892,120,0.00834817863816325,1895,0.17543699,0.3348257,1900,2020,120
USH00212916,Unknown,47.5635986328125,-95.72440338134766,Unknown,0.02547696854951484,0.036781573577835305,0.04373633446393317,100,0.012033787808948995,1895,-0.53478765,0.36558038,1909,2020,100
USH00417336,Unknown,34.276100158691406,-99.75779724121094,Unknown,0.10805615792056315,3.997795668981178e-09,0.29140562110616103,103,0.016766357558151816,1895,-0.43937173,0.59998745,1905,2008,103
USH00051564,Unknown,38.82360076904297,-102.34860229492188,Unknown,0.10838696849241128,6.658759799267876e-20,0.4994521142690761,123,0.009864163725601605,1895,-1.0102583,0.5467678,1897,2019,123
USH00103732,Unknown,42.58720016479492,-111.72750091552734,Unknown,0.08075503060236619,6.913796397682428e-07,0.1920913987154683,118,0.015376863101323615,1895,-0.8076089,0.63028866,1907,2024,118
USH00244522,Unknown,47.31439971923828,-106.9103012084961,Unknown,0.02618650678829574,0.0004256143857681928,0.12434609127233218,96,0.007167435905840068,1895,-0.5714068,0.22707692,1905,2017,96
USH00410639,Unknown,28.457500457763672,-97.70610046386719,Unknown,0.07092887251267414,9.96227663341283e-13,0.33097392223937827,129,0.008948409098451316,1895,-0.38776344,0.4608951,1897,2025,129
USH00031596,Unknown,35.08420181274414,-92.42890167236328,Unknown,0.007460087921552639,0.22793972948494015,0.011516080407424797,128,0.006157311616667455,1895,-0.47823453,0.26043817,1897,2025,128
USH00217087,Unknown,48.84859848022461,-95.76750183105469,Unknown,0.072949677742699,6.3332451032046444e-06,0.18692426343079707,101,0.015291089914467619,1895,0.24012345,0.5163067,1895,2006,101
USH00454769,Unknown,46.15060043334961,-122.91639709472656,Unknown,-0.04674679053332802,5.49779823054746e-10,0.32887987587589,99,0.006780276627184836,1895,0.32891834,0.23697424,1925,2025,99
USH00231711,Unknown,38.39500045776367,-93.77110290527344,Unknown,0.11855340718310224,1.0895692943257665e-17,0.47888075361771343,115,0.01163401671236127,1895,-0.06526673,0.5722077,1907,2022,115
USH00027370,Unknown,33.08000183105469,-111.74169921875,Unknown,-0.011088731625810984,0.4766735748002734,0.0055805581874632,93,0.015516978534409804,1895,0.84938633,0.4110606,1908,2011,93
USH00099186,Unknown,31.251399993896484,-82.31279754638672,Unknown,0.12604149870813267,6.982142640383117e-29,0.6591780551310458,118,0.008414861431034475,1895,-0.46090987,0.5310508,1897,2014,118
USH00169806,Unknown,32.09939956665039,-91.70189666748047,Unknown,0.0015185728987618047,0.7524479728739026,0.0010521870747216618,97,0.00480063581946059,1895,-0.041096162,0.13257515,1926,2024,97
USH00049200,Unknown,38.395599365234375,-121.96080017089844,Unknown,-0.13888663927041558,1.0859893045983233e-15,0.47234108994726287,103,0.014606580500629409,1895,1.1135561,0.6111152,1905,2009,103
USH00449151,Unknown,37.301700592041016,-76.70390319824219,Unknown,0.011447526240415305,0.22292958042968844,0.012251252007006889,123,0.00934441181381857,1895,0.39785445,0.3708635,1901,2025,123
USH00355362,Unknown,44.1781005859375,-122.1156005859375,Unknown,-0.0019292225091101845,0.9036134914406724,0.0001602547174702085,94,0.015887230393239412,1895,-0.8135746,0.5270441,1902,2024,94
USH00319476,Unknown,35.69390106201172,-77.94560241699219,Unknown,-0.16585351665475698,6.194879206662808e-34,0.714781618857734,120,0.009644633928131868,1895,1.2065097,0.6904722,1904,2024,120
USH00390043,Unknown,43.489200592041016,-99.06310272216797,Unknown,-0.018981337066407453,0.0030450756677793725,0.06809272038342733,127,0.006280696453464315,1895,-0.026401663,0.26772732,1899,2025,127
USH00393217,Unknown,44.05690002441406,-99.0718994140625,Unknown,0.03895093636713391,0.00019181521633528537,0.11827191384785518,113,0.010094456437538448,1895,-0.07481058,0.37601653,1895,2008,113
USH00489770,Unknown,44.010799407958984,-107.96859741210938,Unknown,-0.09931585412691377,2.679320226625714e-25,0.6137452403434505,116,0.007379195386197324,1895,0.5065637,0.4285348,1907,2025,116
USH00402024,Unknown,34.993900299072266,-84.37580108642578,Unknown,0.14128250807047826,1.8033197738804767e-11,0.4333649729990499,82,0.018062098568309558,1895,-0.5444562,0.51479894,1914,1996,82
USH00309670,Unknown,41.26639938354492,-73.79750061035156,Unknown,-0.08393729024515861,5.73217046098132e-13,0.3548112096019447,121,0.010375910205029216,1895,-0.013621743,0.4942404,1896,2016,121
USH00055722,Unknown,38.485801696777344,-107.87920379638672,Unknown,0.013262161931060343,0.16179227300484705,0.016382180293616613,121,0.009420374952375462,1895,0.23516048,0.36342135,1904,2024,121
USH00396947,Unknown,44.1150016784668,-103.28279876708984,Unknown,0.09426452295338082,4.0471785352360416e-35,0.7041069182879989,128,0.005443912061633029,1895,-0.69762427,0.4167141,1897,2024,128
USH00409155,Unknown,35.345298767089844,-86.20890045166016,Unknown,0.04332684082114786,8.750096048768852e-18,0.44441748854899293,128,0.0043156922118221435,1895,-0.03264036,0.24345118,1896,2024,128
USH00281582,Unknown,41.034698486328125,-74.42330169677734,Unknown,0.04669468610648227,3.2405982968112254e-11,0.29196346940969153,130,0.006427262688184286,1895,-0.095340446,0.3272683,1895,2025,130
USH00456789,Unknown,46.75640106201172,-117.19110107421875,Unknown,0.0840078227629932,3.2256979442916075e-33,0.674275805937467,131,0.005140804575625894,1895,-0.33925763,0.3883586,1895,2025,131
USH00220955,Unknown,34.66279983520508,-88.57969665527344,Unknown,-0.05852407164201178,1.3250763315784586e-07,0.21086877576246418,120,0.010422262449440379,1895,-0.48277837,0.4448968,1896,2017,120
USH00415875,Unknown,35.70000076293945,-100.64360046386719,Unknown,0.051158946622276505,5.351361305686873e-06,0.18958132177119935,101,0.010630677514763284,1895,-0.23740266,0.34426588,1905,2005,101
USH00272999,Unknown,45.087501525878906,-71.28720092773438,Unknown,-0.018945257981981347,0.01088475165724093,0.05960744643743312,108,0.007308898369984925,1895,0.40543562,0.24304393,1918,2025,108
USH00244364,Unknown,45.935298919677734,-107.13749694824219,Unknown,0.016422106985732744,0.20924376959950033,0.012583859259554405,127,0.013011191097427849,1895,-0.8688763,0.554142,1895,2025,127
USH00431081,Unknown,44.468101501464844,-73.15029907226562,Unknown,-0.011647376375390605,0.266058092735398,0.009579848863352228,131,0.010427102905925974,1895,0.55699396,0.45173192,1895,2025,131
USH00230204,Unknown,38.1869010925293,-94.0280990600586,Unknown,-0.033535811240549905,1.0397162572994202e-15,0.3986848570987198,129,0.003654627822509264,1895,0.23961446,0.2009922,1895,2025,129
USH00292848,Unknown,33.14609909057617,-107.18440246582031,Unknown,-0.059337246080020695,4.76344465807992e-08,0.23096738024399888,116,0.010140795321758128,1895,0.5583237,0.41522488,1909,2024,116
USH00190736,Unknown,42.21220016479492,-71.11360168457031,Unknown,-0.03013481585069678,2.5952534374943074e-24,0.5530389546151262,131,0.0023852321932105484,1895,0.21567258,0.1538235,1895,2025,131
USH00476827,Unknown,43.05139923095703,-91.13500213623047,Unknown,0.03211917512568308,3.7364399177150476e-06,0.15337026221556752,131,0.0066442460612625405,1895,-0.03512434,0.31133345,1895,2025,131
USH00268988,Unknown,41.10060119628906,-114.97360229492188,Unknown,0.06831201901737373,6.763962961199066e-11,0.4186085236742058,81,0.009057615326361608,1895,-0.0516707,0.32517096,1897,2024,81
USH00104831,Unknown,47.53110122680664,-116.12670135498047,Unknown,0.01541481147871182,0.07463473356512414,0.026909993234468688,119,0.008569687766374954,1895,-0.23662539,0.32814765,1905,2024,119
USH00437607,Unknown,44.626399993896484,-73.3031005859375,Unknown,-0.06560191475326509,2.3110775007787834e-13,0.4549249771064197,91,0.0076116666818964234,1895,0.33085436,0.35685468,1895,2022,91
USH00487240,Unknown,41.17219924926758,-104.1583023071289,Unknown,0.07354987253881815,3.0533159265620186e-27,0.7249191676256947,93,0.004749485888256236,1895,-0.3415931,0.26587337,1901,2009,93
USH00422101,Unknown,39.287200927734375,-112.65190124511719,Unknown,-0.07986000675833385,1.6725621051661906e-17,0.4413266209713871,127,0.0080366168274651,1895,0.10518112,0.44312462,1895,2025,127
USH00248501,Unknown,48.30889892578125,-112.2510986328125,Unknown,-0.00325684552237597,0.3779402402680563,0.007782410140725461,102,0.003677422790646803,1895,-0.16847786,0.1092366,1912,2013,102
USH00176937,Unknown,46.653900146484375,-68.00890350341797,Unknown,-0.060679349838937476,6.6821563060615696e-18,0.5054669763778586,108,0.00582960651106878,1895,0.27273533,0.26759082,1910,2018,108
USH00243110,Unknown,48.49829864501953,-109.79720306396484,Unknown,0.06043508264885474,7.135248768945396e-12,0.35938010110323,108,0.007837172154416485,1895,-0.56379724,0.31575236,1917,2024,108
USH00358494,Unknown,45.45669937133789,-123.872802734375,Unknown,0.12916578548826482,1.5394091616603136e-21,0.5986181760026481,102,0.010576729338784167,1895,-0.4456073,0.57716906,1897,2019,102
USH00215615,Unknown,45.877498626708984,-93.314697265625,Unknown,0.034000140040480735,0.022135439158479788,0.042861695624525485,122,0.014667049487066042,1895,0.15227118,0.5807482,1904,2025,122
USH00308631,Unknown,44.23080062866211,-74.43830108642578,Unknown,0.002294532253237597,0.7832243757926768,0.0007171825792263979,108,0.008318989538632976,1895,0.07554431,0.29517567,1900,2024,108
USH00348677,Unknown,35.9369010925293,-94.96440124511719,Unknown,-0.008389765057286983,0.4465845775922743,0.005747570261578975,103,0.010979821968045825,1895,0.44108576,0.34932244,1895,2007,103
USH00199316,Unknown,42.13330078125,-71.43329620361328,Unknown,-0.057771037473445266,2.5377266196221683e-05,0.16476763411125553,101,0.013072548876560224,1895,0.5217133,0.4185489,1898,2004,101
USH00246601,Unknown,46.41780090332031,-104.51640319824219,Unknown,0.014990064275627966,0.17710591996563058,0.016205494825960967,114,0.011036097578143608,1895,-0.391986,0.38920918,1912,2025,114
USH00051741,Unknown,39.24250030517578,-107.96309661865234,Unknown,0.09947175249983774,1.1352970493829699e-07,0.2597694196751324,96,0.01731910087976043,1895,1.0852621,0.59442675,1901,2025,96
USH00126580,Unknown,38.889400482177734,-86.5519027709961,Unknown,0.07767446172960867,4.910989227487204e-19,0.5033835485131054,116,0.007225815509786976,1895,-0.31413344,0.38516366,1895,2025,116
USH00415272,Unknown,30.74250030517578,-98.6541976928711,Unknown,0.033640887925208335,0.0003270547637293433,0.10238833971567583,122,0.009092761912588825,1895,0.16676727,0.37222022,1902,2024,122
USH00258915,Unknown,42.266700744628906,-96.86170196533203,Unknown,0.0397452666000525,0.010369791616022037,0.05180863957024394,126,0.01526938250830904,1895,-1.3757463,0.6433198,1897,2024,126
USH00351433,Unknown,44.39139938354492,-122.4811019897461,Unknown,0.031836669086538566,0.013824894604793905,0.0684243009516718,88,0.012667248449217704,1895,-0.3253774,0.32196155,1919,2012,88
USH00411528,Unknown,28.33919906616211,-99.63279724121094,Unknown,-0.0972865821432021,1.4541796272124538e-08,0.32238221505214537,85,0.015481775321027083,1895,1.1952269,0.4251745,1916,2001,85
USH00223107,Unknown,32.36000061035156,-89.4207992553711,Unknown,0.07119890628113355,8.795555396498162e-11,0.305256149343901,118,0.009972969081643945,1895,-0.70985705,0.44082373,1895,2012,118
USH00086997,Unknown,30.478099822998047,-87.18689727783203,Unknown,-0.0400005840857821,9.970518289955075e-13,0.32676818925573353,131,0.00505514836411418,1895,0.6274364,0.2656308,1895,2025,131
USH00205690,Unknown,46.412200927734375,-86.6624984741211,Unknown,-0.026881105705335567,0.007962823682991662,0.05586169358806319,125,0.009964495906340222,1895,-0.14222884,0.42552122,1897,2024,125
USH00355734,Unknown,45.48249816894531,-120.72360229492188,Unknown,0.06631627431289257,1.7200544594255872e-29,0.7002062346330283,108,0.004214688656915207,1895,-0.45644936,0.25086552,1898,2023,108
USH00143527,Unknown,38.85860061645508,-99.33580017089844,Unknown,0.03413469902269042,9.933044049388087e-07,0.17118645518354478,130,0.00663872705685971,1895,-0.35132334,0.3107979,1895,2024,130
USH00323207,Unknown,46.04999923706055,-100.66670227050781,Unknown,-0.010631007970728266,0.5105781038662998,0.0052972428087505056,84,0.01608752513380886,1895,-0.6012149,0.43500066,1895,1999,84
USH00106542,Unknown,42.23419952392578,-113.89810180664062,Unknown,-0.035372367681896943,6.980484130493679e-09,0.23128583334713185,130,0.005699897843514278,1895,0.31286114,0.27708074,1895,2024,130
USH00093754,Unknown,31.988100051879883,-81.95220184326172,Unknown,-0.0019824427531610614,0.7473388883349408,0.0009139409350755574,116,0.006138900779166389,1895,0.071619906,0.22373505,1905,2024,116
USH00225247,Unknown,33.13529968261719,-89.07109832763672,Unknown,0.0281821484707717,9.539133913814128e-09,0.2426167038762783,121,0.004564551696013901,1895,-0.106942676,0.20421553,1895,2018,121
USH00045032,Unknown,38.10609817504883,-121.28780364990234,Unknown,-0.05900504519987248,1.8993069497934987e-05,0.17101112553794343,100,0.013123155589356056,1895,0.4768852,0.48584273,1895,2013,100
USH00318500,Unknown,35.884700775146484,-77.5385971069336,Unknown,0.14458370448312668,4.094505246017717e-39,0.7386699931519827,130,0.0076012282626063184,1895,-0.70559883,0.6337396,1895,2024,130
USH00099157,Unknown,33.72639846801758,-82.70580291748047,Unknown,0.04799527798118247,2.6362888957407475e-05,0.13847435161291996,121,0.010974240315143973,1895,-0.31042218,0.45904937,1898,2020,121
USH00253910,Unknown,40.451698303222656,-99.38030242919922,Unknown,0.10495392759222774,3.4034863235796977e-37,0.7370818734060425,124,0.005675069429650869,1895,-0.71663564,0.43969545,1901,2025,124
USH00254440,Unknown,41.24530029296875,-103.6343994140625,Unknown,0.1343807138966979,2.313791491100989e-34,0.7134614545128259,122,0.007774144155920205,1895,-1.3848091,0.56259197,1895,2016,122
USH00212142,Unknown,46.83720016479492,-95.83719635009766,Unknown,-0.09929513450159229,2.5047279262558964e-09,0.25177601776577746,125,0.015434197194304397,1895,1.0359137,0.73176306,1896,2025,125
USH00294369,Unknown,35.77830123901367,-106.68720245361328,Unknown,-0.0744876091497901,1.0367353452723435e-06,0.20585923590321434,106,0.014346003473246195,1895,-0.10744624,0.5149694,1911,2024,106
USH00103631,Unknown,42.94029998779297,-115.3230972290039,Unknown,-0.14538801966080223,5.268751140308053e-24,0.6096461470931032,111,0.011143091341653222,1895,1.4580104,0.6223002,1909,2024,111
USH00472839,Unknown,43.79610061645508,-88.45059967041016,Unknown,0.048036242735975995,2.713462879686178e-06,0.15853439382482398,130,0.00978183836880568,1895,-0.12075721,0.45448965,1895,2024,130
USH00315177,Unknown,34.62689971923828,-79.0250015258789,Unknown,-0.042394019959391745,2.6853278621975162e-06,0.16336046501818385,126,0.0086156781790559,1895,0.58319736,0.398212,1895,2024,126
USH00334189,Unknown,40.64889907836914,-83.6061019897461,Unknown,-0.04148020065054299,0.0022871348031626867,0.07936777421134225,115,0.013289927526941823,1895,0.40926743,0.49597603,1895,2010,115
USH00415869,Unknown,31.700300216674805,-96.51419830322266,Unknown,-0.1730746713611721,1.2634411140623023e-23,0.6502432671658203,98,0.012955166794824979,1895,0.37979025,0.61028904,1905,2002,98
USH00164407,Unknown,29.585800170898438,-90.73030090332031,Unknown,-0.02359229568053581,0.034749628079232625,0.03918750339358976,114,0.01103841492543252,1895,0.22546567,0.39578003,1895,2013,114
USH00200146,Unknown,43.38639831542969,-84.64920043945312,Unknown,0.0102487834619139,0.06159102407048679,0.027894674200231142,126,0.005433222485344176,1895,-0.39045843,0.22543228,1895,2024,126
USH00135796,Unknown,40.94860076904297,-91.564697265625,Unknown,-0.0057164873542674905,0.5651714326154463,0.002675167163594632,126,0.009911999202825966,1895,-0.27267072,0.4039017,1899,2025,126
USH00034756,Unknown,34.57310104370117,-94.24939727783203,Unknown,0.12805002349343975,1.590199882777076e-50,0.8241332473194369,131,0.005208083783257225,1895,-0.81223094,0.5354426,1895,2025,131
USH00353770,Unknown,45.44860076904297,-122.15470123291016,Unknown,-0.038112252765944724,0.0010712780057595117,0.0842973071049797,124,0.01137247785562934,1895,-0.78555477,0.47356483,1899,2024,124
USH00229400,Unknown,34.15829849243164,-89.631103515625,Unknown,0.00729990202861871,0.29521117259258894,0.009281668976720045,120,0.006942854907741031,1895,-0.14163908,0.2673821,1895,2024,120
USH00461330,Unknown,39.2047004699707,-81.1572036743164,Unknown,0.08707115154200684,1.1547338345124666e-09,0.31081274341229886,102,0.01296562627125375,1895,-0.68588334,0.47544444,1901,2004,102
USH00338830,Unknown,39.11140060424805,-82.97969818115234,Unknown,0.023195730455797973,0.007496747492107008,0.0549520252600123,129,0.008535741795880028,1895,0.21060115,0.37705782,1895,2025,129
USH00363526,Unknown,41.41669845581055,-80.36669921875,Unknown,0.04888498934015152,0.002997053680234533,0.0899096471491531,96,0.016041711692285604,1895,-1.1373565,0.46276698,1895,1996,96
USH00182523,Unknown,38.88330078125,-75.80000305175781,Unknown,0.04980975410620554,0.0003613109175263543,0.13676330194365316,89,0.013416367010649799,1895,-0.4594169,0.3591292,1895,1988,89
USH00131402,Unknown,43.07749938964844,-92.67140197753906,Unknown,0.06722447492017272,3.135722312352857e-30,0.6377669800048492,131,0.004460623487159828,1895,-0.16223803,0.31954232,1895,2025,131
USH00262780,Unknown,39.45719909667969,-118.78109741210938,Unknown,0.0043807093959315774,0.6312610306381954,0.0019098126036616123,123,0.009104189199691946,1895,-0.17019358,0.36282456,1895,2024,123
USH00306774,Unknown,41.380001068115234,-74.68470001220703,Unknown,0.1162777561994362,8.022192158688556e-25,0.5667274549322114,129,0.009021697086080332,1895,-1.0161558,0.58413845,1895,2024,129
USH00451939,Unknown,47.370601654052734,-123.16000366210938,Unknown,0.13704092962023987,1.6452556991808666e-33,0.7192827510001237,117,0.007983367148731832,1895,-0.84545434,0.55368406,1908,2025,117
USH00298387,Unknown,34.082801818847656,-106.88310241699219,Unknown,0.19698998392630157,8.06335716055173e-27,0.6239255116407902,120,0.014079061494891267,1895,-0.6270542,0.89123607,1896,2024,120
USH00325479,Unknown,46.812801361083984,-100.90969848632812,Unknown,0.03302497194587374,5.41698550926854e-21,0.5570276824516966,111,0.0028208442811275803,1895,-0.096503206,0.14242426,1914,2024,111
USH00431360,Unknown,43.983299255371094,-72.44999694824219,Unknown,0.025315601497889164,0.006479553053315378,0.07041786761272541,104,0.009107320361523511,1895,-0.17888528,0.28778458,1896,1999,104
USH00482715,Unknown,43.53969955444336,-109.6552963256836,Unknown,-0.0077952151590772205,0.46839155315681513,0.004662535177805112,115,0.010714280204293106,1895,-0.033044305,0.3990569,1907,2025,115
USH00475808,Unknown,44.529701232910156,-90.63829803466797,Unknown,0.04024297206361123,7.701659176074946e-05,0.11536804672540037,130,0.00984971362009906,1895,-0.026529081,0.44633812,1895,2024,130
USH00182282,Unknown,39.64189910888672,-78.756103515625,Unknown,0.042004493924973296,0.0048675859763787025,0.06471192341195003,121,0.014638710450764154,1895,-0.04188579,0.5944644,1895,2025,121
USH00234271,Unknown,38.584999084472656,-92.18250274658203,Unknown,0.040776158320326585,3.128280734470314e-05,0.12621507552040342,131,0.00944622116799922,1895,-0.30149457,0.4356951,1895,2025,131
USH00203823,Unknown,41.935298919677734,-84.64109802246094,Unknown,0.06718200262219405,1.7896406462482657e-32,0.6770959825074679,127,0.004149631624566088,1895,-0.31888673,0.30239233,1897,2024,127
USH00389327,Unknown,34.3739013671875,-81.0927963256836,Unknown,0.006437652432932931,0.3990303132851428,0.005789211636013235,125,0.007606843692942445,1895,-0.49964523,0.3145837,1896,2024,125
USH00450729,Unknown,48.977500915527344,-122.79280090332031,Unknown,-0.05550402825835064,2.8940100607473813e-05,0.13936663106758787,119,0.012751499616442572,1895,0.3550393,0.52758676,1895,2021,119
